일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2020/06/02","32400","150","0.47","32450","32500","32000","10148","326627100","192027639600","5926779"
"2020/06/01","32250","250","0.78","32150","32300","31700","14890","476064650","191138622750","5926779"
"2020/05/29","32000","-150","-0.47","32150","32150","31600","11681","371812200","189656928000","5926779"
"2020/05/28","32150","-350","-1.08","32850","32850","32050","9214","297319100","190545944850","5926779"
"2020/05/27","32500","-500","-1.52","33200","33400","32250","13101","424912150","192620317500","5926779"
"2020/05/26","33000","0","0.00","33250","33250","32650","10815","356253600","195583707000","5926779"
"2020/05/25","33000","800","2.48","32250","33300","32200","18731","614863650","195583707000","5926779"
"2020/05/22","32200","-950","-2.87","33150","33150","32200","16432","531791050","190842283800","5926779"
"2020/05/21","33150","50","0.15","32950","33350","32850","19451","642799300","196472723850","5926779"
"2020/05/20","33100","-100","-0.30","33200","33350","32300","10054","330446700","196176384900","5926779"
"2020/05/19","33200","500","1.53","32800","33200","32350","11301","369383150","196769062800","5926779"
"2020/05/18","32700","-800","-2.39","33400","33500","32000","18215","591030300","193805673300","5926779"
"2020/05/15","33500","0","0.00","34250","34250","33050","9821","328094450","198547096500","5926779"
"2020/05/14","33500","-500","-1.47","34850","35650","33000","49157","1692505700","198547096500","5926779"
"2020/05/13","34000","1300","3.98","32450","34200","32350","34441","1157277400","201510486000","5926779"
"2020/05/12","32700","-700","-2.10","33400","33600","32200","10175","332172800","193805673300","5926779"
"2020/05/11","33400","200","0.60","33250","33800","32750","18895","630484100","197954418600","5926779"
"2020/05/08","33200","0","0.00","33250","33400","32750","12147","401563350","196769062800","5926779"
"2020/05/07","33200","100","0.30","33550","33900","32900","23395","781595250","196769062800","5926779"
"2020/05/06","33100","800","2.48","32050","33350","31950","35378","1164404750","196176384900","5926779"
"2020/05/04","32300","950","3.03","30650","32300","30500","21966","698961250","191434961700","5926779"
"2020/04/29","31350","150","0.48","31200","31900","31200","9113","286404850","185804521650","5926779"
"2020/04/28","31200","50","0.16","31200","31900","30850","11790","370110050","184915504800","5926779"
"2020/04/27","31150","800","2.64","30350","31250","30200","14621","448192200","184619165850","5926779"
"2020/04/24","30350","-250","-0.82","30500","31250","30350","9065","278728650","179877742650","5926779"
"2020/04/23","30600","-300","-0.97","30900","31500","30600","14518","448136250","181359437400","5926779"
"2020/04/22","30900","-100","-0.32","30100","30900","29850","8902","269671750","183137471100","5926779"
"2020/04/21","31000","-1100","-3.43","31900","31900","29950","17730","549793000","183730149000","5926779"
"2020/04/20","32100","-150","-0.47","32450","32450","31600","9140","293950500","190249605900","5926779"
"2020/04/17","32250","400","1.26","31950","32850","31900","19097","617078500","191138622750","5926779"
"2020/04/16","31850","-50","-0.16","31900","32050","31050","5551","175099550","188767911150","5926779"
"2020/04/14","31900","800","2.57","31800","31950","31100","6704","211436700","189064250100","5926779"
"2020/04/13","31100","-150","-0.48","31500","31600","31000","10057","315155450","184322826900","5926779"
"2020/04/10","31250","-750","-2.34","32400","32400","31100","10294","325055450","185211843750","5926779"
"2020/04/09","32000","-250","-0.78","32800","32800","31900","15571","501965850","189656928000","5926779"
"2020/04/08","32250","-350","-1.07","32800","32800","31950","4325","139752450","191138622750","5926779"
"2020/04/07","32600","-50","-0.15","33000","33100","32100","12722","414130650","193212995400","5926779"
"2020/04/06","32650","1100","3.49","31900","32950","31850","15634","508559650","193509334350","5926779"
"2020/04/03","31550","500","1.61","31100","32000","30900","14021","443690000","186989877450","5926779"
"2020/04/02","31050","-350","-1.11","31000","32500","30200","34523","1084763050","184026487950","5926779"
"2020/04/01","31400","-2950","-8.59","34350","34350","31300","41283","1330143000","186100860600","5926779"
"2020/03/31","34350","2100","6.51","35500","38350","33200","120176","4281282650","203584858650","5926779"
"2020/03/30","32250","4100","14.56","29400","32250","29150","90853","2844721050","191138622750","5926779"
"2020/03/27","28150","1000","3.68","27650","28750","27200","17469","491768650","166838828850","5926779"
"2020/03/26","27150","1000","3.82","26800","28850","26500","23903","654597650","160912049850","5926779"
"2020/03/25","26150","2550","10.81","24400","26550","24400","22664","581153100","154985270850","5926779"
"2020/03/24","23600","1000","4.42","22950","24100","22950","8743","205316900","139871984400","5926779"
"2020/03/23","22600","-500","-2.16","21950","23050","21550","13895","305410250","133945205400","5926779"
"2020/03/20","23100","1000","4.52","22300","24000","22150","16895","390665550","136908594900","5926779"
"2020/03/19","22100","-5150","-18.90","26850","27100","22050","24969","600625600","130981815900","5926779"
"2020/03/18","27250","-650","-2.33","27850","28500","27150","6020","166075150","161504727750","5926779"
"2020/03/17","27900","-100","-0.36","27500","27900","25500","5246","143073800","165357134100","5926779"
"2020/03/16","28000","550","2.00","27700","29100","27700","8899","251169950","165949812000","5926779"
"2020/03/13","27450","-2750","-9.11","27000","29000","27000","22180","612914500","162690083550","5926779"
"2020/03/12","30200","-1800","-5.63","31900","31900","29650","23849","723055150","178988725800","5926779"
"2020/03/11","32000","-800","-2.44","33000","33150","31850","9823","319076150","189656928000","5926779"
"2020/03/10","32800","-700","-2.09","33300","33350","32400","11606","379185150","194398351200","5926779"
"2020/03/09","33500","-1150","-3.32","34650","34750","33350","12783","431803900","198547096500","5926779"
"2020/03/06","34650","-1550","-4.28","35150","35950","34650","8222","287776950","205362892350","5926779"
"2020/03/05","36200","500","1.40","35700","36450","35500","6272","225706250","214549399800","5926779"
"2020/03/04","35700","700","2.00","34950","35750","34600","7328","259812900","211586010300","5926779"
"2020/03/03","35000","-400","-1.13","35850","36350","34400","12673","442544100","207437265000","5926779"
"2020/03/02","35400","-600","-1.67","36150","36150","35200","12904","459004600","209807976600","5926779"
"2020/02/28","36000","-750","-2.04","36950","36950","35100","13297","481412450","213364044000","5926779"
"2020/02/27","36750","-1050","-2.78","38100","38350","36000","12389","465658550","217809128250","5926779"
"2020/02/26","37800","500","1.34","37350","38300","37050","15932","602374100","224032246200","5926779"
"2020/02/25","37300","1400","3.90","35600","37700","35600","16387","607170650","221068856700","5926779"
"2020/02/24","35900","-800","-2.18","36500","37500","35500","17952","657198950","212771366100","5926779"
"2020/02/21","36700","-1650","-4.30","38200","38900","36700","15970","599221750","217512789300","5926779"
"2020/02/20","38350","-700","-1.79","38800","39550","38350","11222","437108900","227291974650","5926779"
"2020/02/19","39050","300","0.77","38750","39350","38500","7991","311646050","231440719950","5926779"
"2020/02/18","38750","-450","-1.15","39500","39500","38100","8945","346327350","229662686250","5926779"
"2020/02/17","39200","700","1.82","38650","39600","37900","14707","577434450","232329736800","5926779"
"2020/02/14","38500","1650","4.48","36900","38700","36900","26809","1018589100","228180991500","5926779"
"2020/02/13","36850","50","0.14","36700","37250","36600","7643","281625250","218401806150","5926779"
"2020/02/12","36800","-400","-1.08","37200","37400","36450","14321","525547400","218105467200","5926779"
"2020/02/11","37200","-550","-1.46","37750","37850","37150","8924","334887000","220476178800","5926779"
"2020/02/10","37750","1600","4.43","36000","37750","36000","17174","635705850","223735907250","5926779"
"2020/02/07","36150","-650","-1.77","36700","37700","36150","14345","528828350","214253060850","5926779"
"2020/02/06","36800","-100","-0.27","36950","38050","36700","17932","667511500","218105467200","5926779"
"2020/02/05","36900","1400","3.94","35500","37350","35500","19798","727763100","218698145100","5926779"
"2020/02/04","35500","-50","-0.14","35250","36300","35250","12265","439506450","210400654500","5926779"
"2020/02/03","35550","850","2.45","34450","36000","33750","20416","718511350","210696993450","5926779"
"2020/01/31","34700","-400","-1.14","35100","35350","34200","13880","483397800","205659231300","5926779"
"2020/01/30","35100","2800","8.67","32150","38500","32100","135371","4848467000","208029942900","5926779"
"2020/01/29","32300","150","0.47","32800","32800","31950","4830","155760800","191434961700","5926779"
"2020/01/28","32150","-1600","-4.74","32650","33550","32050","7120","230779600","190545944850","5926779"
"2020/01/23","33750","-200","-0.59","33150","34000","33150","3359","113044850","200028791250","5926779"
"2020/01/22","33950","350","1.04","33350","33950","33350","2937","99007450","201214147050","5926779"
"2020/01/21","33600","-800","-2.33","34400","34400","33550","6772","228885800","199139774400","5926779"
"2020/01/20","34400","-50","-0.15","34450","34650","34150","3926","134672500","203881197600","5926779"
"2020/01/17","34450","150","0.44","34200","34550","34050","4515","154772100","204177536550","5926779"
"2020/01/16","34300","0","0.00","34250","34700","34150","5408","185817650","203288519700","5926779"
"2020/01/15","34300","450","1.33","33900","34700","33900","5288","181558150","203288519700","5926779"
